"","Global_ID","Unit_Type","Off_Channel_Type","Unit_Number","Segment_Number","Notes","Max_Depth","Jam_Volume","Wood_Count","Wood_Volume","N_Ballisted","N_ChFrm","N_Wet","Undercut_Count","Undercut_L","Undercut_Volume","d50","d84","Perc_Fines","Perc_Gravels","Perc_Cobbles","Perc_Boulders"
"32","fc7a3e6d-876b-4fd9-a268-e519173151e4","Pool","",11,1,"",1.14,0,0,0,0,0,0,0,0,0,NA,NA,30,70,NA,NA
"33","ebb98412-e560-4621-bba4-fe5a9195efc7","Pool","",14,1,"",0.73,0,0,0,0,0,0,0,0,0,NA,NA,10,50,40,NA
"34","88fd1ce9-c48c-45a7-8b27-eb28decf43f3","Pool","",15,1,"",0.78,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"35","7db5b8c9-f15b-4d71-9a82-fa9a18bb9b75","Pool","",20,1,"",0.98,0,0,0,0,0,0,1,3.4,0.1632,NA,NA,40,60,NA,NA
"36","77916216-5c03-440f-b1ae-5cbd7d73e719","Pool","",23,1,"",0.86,0,0,0,0,0,0,0,0,0,NA,NA,10,60,30,NA
"37","9bc68efe-6b2e-4297-83ae-9c7e58522851","Pool","",26,1,"",1.01,0,0,0,0,0,0,0,0,0,NA,NA,40,60,NA,NA
"38","6cd2c887-797d-44be-bc83-043bfffc2111","Pool","",28,1,"",0.65,0,0,0,0,0,0,0,0,0,NA,NA,30,70,NA,NA
"39","189111f2-3b5a-4ae7-97e2-ab6b28577293","Pool","",30,1,"",0.89,0,0,0,0,0,0,0,0,0,NA,NA,20,40,30,10
"40","542e6eb5-7bef-421a-8d3a-12b1c7928046","Pool","",32,1,"",0.96,0,0,0,0,0,0,1,7,2.21067,NA,NA,30,40,30,NA
"41","29601c58-c709-4e8e-81a1-82c8bc9633e7","Pool","",33,1,"",1.21,0,0,0,0,0,0,1,3.8,0.20862,NA,NA,10,40,50,NA
"42","493d6948-4508-451b-a01c-d966e3de90c1","Pool","",35,1,"",0.65,0,0,0,0,0,0,0,0,0,NA,NA,40,10,10,NA
"43","d43bc89f-9139-4b37-86ba-13feca189c94","Pool","",40,1,"",0.88,0,0,0,0,0,0,1,2.5,0.038,NA,NA,40,50,10,NA
"44","acf13747-ec5b-4250-a505-49b7d2520799","Pool","",41,1,"",0.95,0.96,0,0,0,0,0,0,0,0,NA,NA,60,40,NA,NA
"45","cbe490e7-f47f-4393-ba34-12dabc44b5b8","Pool","",44,1,"",1.18,0,0,0,0,0,0,1,1.5,0.0378,NA,NA,30,40,30,NA
"46","bbf28281-d1c3-4226-ad1a-5b131b079975","Pool","",48,1,"",0.66,0,1,0.174861047098808,0,0,1,0,0,0,NA,NA,60,40,NA,NA
"47","dfe1aa72-e5b1-4fc4-9e9f-4bd762c6a966","Pool","",50,1,"",0.85,0,0,0,0,0,0,2,6.2,0.440892,NA,NA,10,90,NA,NA
"48","489e5490-2154-4777-852c-f105d7d0c065","Pool","",52,1,"",0.62,0,0,0,0,0,0,1,12,0.31752,NA,NA,30,70,NA,NA
"49","b36242e3-1455-4a40-bb29-3a24e2042c4b","Pool","",56,1,"",0.48,0,0,0,0,0,0,0,0,0,NA,NA,20,80,NA,NA
"50","9b88d77c-7c23-49f5-826e-faf290756a20","Pool","",57,1,"",0.76,0,0,0,0,0,0,0,0,0,NA,NA,70,30,NA,NA
"51","6555c853-5835-4211-ae4c-0475d969c853","Pool","",59,1,"",0.82,0,0,0,0,0,0,1,2.5,0.0375,NA,NA,30,40,30,NA
"52","b025aedf-c043-4a76-9539-c6f202c7f73e","Pool","",61,1,"",0.58,0.464,0,0,0,0,0,1,5.5,0.27984,NA,NA,60,40,NA,NA
"53","e3066a32-a6b2-4fa8-a3df-6352460209d1","Pool","",64,1,"",1.12,3.5,0,0,0,0,0,0,0,0,NA,NA,40,60,NA,NA
"54","465325cd-fb59-4ffb-9fac-0aca0d6c1905","Pool","",66,1,"",0.92,0,0,0,0,0,0,1,3.5,0.06545,NA,NA,20,70,10,NA
"55","63db7db8-8b86-4757-aee0-e2f8020ec9a7","Pool","",69,1,"",0.6,0,0,0,0,0,0,0,0,0,NA,NA,50,50,NA,NA
